userId,Ace Ventura: Pet Detective (1994),Aladdin (1992),Alien (1979),Aliens (1986),American Beauty (1999),American History X (1998),Apollo 13 (1995),Babe (1995),Back to the Future (1985),Batman (1989),Batman Forever (1995),"Beautiful Mind, A (2001)",Beauty and the Beast (1991),Blade Runner (1982),Braveheart (1995),Dances with Wolves (1990),"Dark Knight, The (2008)",Die Hard (1988),Die Hard: With a Vengeance (1995),Dumb & Dumber (Dumb and Dumber) (1994),E.T. the Extra-Terrestrial (1982),Eternal Sunshine of the Spotless Mind (2004),Fargo (1996),Fight Club (1999),Finding Nemo (2003),Forrest Gump (1994),"Fugitive, The (1993)",Gladiator (2000),"Godfather, The (1972)","Godfather: Part II, The (1974)",GoldenEye (1995),Good Will Hunting (1997),Goodfellas (1990),Groundhog Day (1993),Inception (2010),"Incredibles, The (2004)",Independence Day (a.k.a. ID4) (1996),Indiana Jones and the Last Crusade (1989),Jurassic Park (1993),Kill Bill: Vol. 1 (2003),"Lion King, The (1994)","Lord of the Rings: The Fellowship of the Ring, The (2001)","Lord of the Rings: The Return of the King, The (2003)","Lord of the Rings: The Two Towers, The (2002)",Léon: The Professional (a.k.a. The Professional) (Léon) (1994),"Mask, The (1994)","Matrix, The (1999)",Memento (2000),Men in Black (a.k.a. MIB) (1997),Mission: Impossible (1996),"Monsters, Inc. (2001)",Monty Python and the Holy Grail (1975),Mrs. Doubtfire (1993),One Flew Over the Cuckoo's Nest (1975),Pirates of the Caribbean: The Curse of the Black Pearl (2003),Pretty Woman (1990),"Princess Bride, The (1987)",Pulp Fiction (1994),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Reservoir Dogs (1992),Saving Private Ryan (1998),Schindler's List (1993),Seven (a.k.a. Se7en) (1995),"Shawshank Redemption, The (1994)",Shrek (2001),"Silence of the Lambs, The (1991)","Sixth Sense, The (1999)",Speed (1994),Spider-Man (2002),Star Wars: Episode I - The Phantom Menace (1999),Star Wars: Episode IV - A New Hope (1977),Star Wars: Episode V - The Empire Strikes Back (1980),Star Wars: Episode VI - Return of the Jedi (1983),Stargate (1994),Terminator 2: Judgment Day (1991),"Terminator, The (1984)",Titanic (1997),Toy Story (1995),True Lies (1994),"Truman Show, The (1998)",Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Twister (1996),"Usual Suspects, The (1995)",X-Men (2000)
454,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,3.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0
457,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
458,3.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
460,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,4.5,5.0,4.5,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,4.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.5,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.5,0.0,4.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,0.0,0.0,3.0,2.0,3.5,0.0,0.0,0.0,1.5,3.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,1.5,0.0,2.5,1.0,0.0,3.5,3.5,0.0,2.5,0.0,2.0,5.0,4.5,3.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,4.0,0.0,0.0,0.5,0.0,4.0,0.0,1.5,4.5,0.5,0.0,4.0,1.5,0.0,2.5,3.5,3.5,2.0,1.5,4.0,4.0,0.0,3.5,2.5,1.0,1.5,0.5,4.0,2.5,1.0,0.0,2.5,4.0,2.5,1.5,0.0,4.0,3.5,0.0,3.5,4.0
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,4.0,0.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,2.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.0,5.0,3.5,5.0,5.0,2.5,4.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,4.0,4.5,0.0,5.0,0.0,3.5,0.0,4.0,0.0,2.5,5.0,5.0,5.0,5.0,2.5,5.0,4.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,4.5,4.5,5.0,5.0,0.0,5.0,5.0,4.0,4.0,0.0,5.0,5.0,5.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,3.5,0.0,0.0,0.0
465,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,0.0,0.0,0.0,3.5,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.5,0.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,4.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0
469,0.0,2.0,5.0,4.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,2.0,3.0,4.0,5.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,3.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,0.0,4.0,5.0,0.0,0.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,5.0,3.0,4.0,0.0
470,3.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,4.0,0.0,3.0,0.0,5.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,0.0,3.0,4.0,3.0,0.0
471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.5,0.0,0.0,4.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
473,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,1.0,4.0,4.0,3.5,3.5,4.0,4.5,4.5,4.5,4.0,3.0,3.5,5.0,3.0,3.0,3.5,0.0,3.0,0.0,0.0,4.0,4.5,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,0.0,3.5,3.5,3.0,0.0,4.0,4.0,4.0,4.5,4.0,4.5,5.0,5.0,5.0,3.5,1.0,4.5,5.0,4.5,3.5,3.0,4.5,2.5,3.5,3.5,4.0,4.5,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.5,4.5,5.0,4.0,4.5,4.0,4.0,5.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.5,4.0,2.0,4.0,4.5
475,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.0,0.0,0.0,4.5,5.0,5.0,5.0,0.0,5.0,4.5,0.0,5.0,0.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
476,0.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0
477,3.0,3.0,4.5,0.0,4.5,0.0,4.0,4.0,4.5,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.5,4.5,0.0,3.5,4.5,4.0,4.5,0.0,3.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,4.0,4.0,4.0,4.0,3.5,4.0,4.5,4.0,4.0,0.0,1.0,4.0,4.0,4.0,3.0,0.0,4.5,3.5,4.5,3.0,0.0,0.0,4.5,4.0,4.0,4.0,4.5,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.5,5.0,4.5,3.0,5.0,4.0,3.5,4.0,0.0,4.5,4.5,3.0,0.0,4.0
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
480,3.5,4.0,5.0,4.0,4.0,5.0,3.5,4.0,5.0,4.5,1.0,4.0,3.0,4.0,5.0,5.0,0.0,3.5,3.0,3.0,5.0,4.5,4.0,4.5,3.0,5.0,3.5,4.5,5.0,5.0,4.0,5.0,4.0,3.0,0.0,3.5,3.0,5.0,5.0,4.0,3.5,3.5,4.0,4.5,4.5,4.0,5.0,4.0,3.5,3.0,2.5,5.0,4.0,3.5,3.0,3.0,4.5,4.0,5.0,4.0,4.5,5.0,4.5,5.0,3.5,4.5,4.0,3.5,4.0,2.0,4.5,5.0,3.5,4.0,4.5,4.0,4.0,3.0,2.5,4.5,4.0,2.5,3.5,4.0
481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
483,4.0,4.0,4.0,4.5,4.0,3.0,2.0,0.0,4.5,3.5,2.0,4.5,3.5,0.0,4.0,0.0,4.0,3.5,4.5,3.0,3.0,5.0,4.0,4.5,4.5,5.0,2.5,3.5,4.0,3.5,2.0,4.5,0.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.5,4.0,4.5,4.0,3.0,4.5,4.0,2.0,2.0,4.5,4.5,3.5,3.0,4.0,3.0,5.0,5.0,4.0,0.0,4.0,5.0,3.5,5.0,4.0,0.0,3.5,1.5,4.5,3.0,4.5,4.5,4.5,0.0,4.0,3.5,2.0,4.0,4.0,3.5,5.0,0.0,4.5,3.0
484,0.0,4.5,1.5,1.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,3.0,0.0,4.0,4.5,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,0.0,4.0,0.0,0.0,0.0,0.0
485,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
486,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,0.0,0.0,0.0,3.5,0.0,4.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,2.5,0.0,4.0,0.0,3.5,0.0,0.0,0.0,0.0,3.0,4.0,2.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,5.0,0.0,3.5,0.0,0.0,5.0,0.0,5.0,5.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
489,1.5,3.5,4.0,4.0,4.0,0.0,3.5,2.0,3.5,4.0,3.0,4.0,4.0,4.0,4.5,4.0,4.0,3.0,3.0,2.5,4.0,4.5,4.5,4.5,4.0,4.0,0.0,0.5,0.0,0.0,2.5,3.5,0.0,3.5,4.5,3.5,2.5,4.0,3.5,5.0,4.0,4.0,4.0,4.0,4.5,1.5,4.0,4.5,3.0,3.0,0.0,3.5,3.5,0.0,2.0,4.0,0.0,4.0,4.0,3.5,3.0,0.0,3.0,0.0,4.0,4.0,3.0,3.5,3.0,1.0,0.0,0.0,0.0,3.0,3.5,3.5,3.5,0.0,3.5,2.5,3.5,2.5,0.0,3.5
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.5,0.0,4.0,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
